818 	2241
819 	16222
820 	41177
821 	409
822 	307
823 	1
824 	615
825 	825
826 	826
827 	5849
828 	41217
829 	1431
830 	7917
831 	505
832 	832
833 	505
834 	623
835 	1
836 	1556
837 	837
838 	220
839 	1431
840 	1
841 	841
842 	842
843 	8039
844 	2070
845 	5849
846 	2169
847 	41386
848 	41388
849 	849
850 	1
851 	1
852 	1
853 	615
854 	854
855 	1
856 	856
857 	1413
858 	858
859 	1576
860 	860
861 	505
862 	862
863 	863
864 	495
865 	865
866 	5908
867 	2308
868 	1431
869 	854
870 	220
871 	1
872 	872
873 	505
874 	874
875 	1431
876 	876
877 	877
878 	615
879 	1903
880 	880
881 	8663
882 	1
883 	1562
884 	884
885 	207
886 	886
887 	4317
888 	888
889 	615
890 	220
891 	891
892 	1
893 	20058
894 	1201
895 	220
896 	2266
897 	897
898 	1
899 	42431
900 	505
901 	3792
902 	505
903 	903
904 	16385
905 	2
906 	906
907 	1
908 	307
909 	909
910 	42513
911 	911
912 	912
913 	903
914 	914
915 	4006
916 	916
917 	4317
918 	918
919 	117
920 	826
921 	921
922 	1398
923 	42882
924 	42883
925 	925
926 	1
927 	4771
928 	2291
929 	5860
930 	930
931 	2196
932 	1
933 	933
934 	934
935 	2612
936 	1
937 	615
938 	615
939 	2
940 	43150
941 	941
942 	511
943 	1717
944 	1149
945 	43198
946 	946
947 	947
948 	3
949 	291
950 	1
951 	1
952 	505
953 	43301
954 	13873
955 	3
956 	956
957 	505
958 	1
959 	3
960 	1
961 	1
962 	21732
963 	1
964 	964
965 	1
966 	1878
967 	3
968 	968
969 	220
970 	970
971 	971
972 	505
973 	1
974 	974
975 	975
976 	241
977 	977
978 	978
979 	43455
980 	207
981 	42379
982 	33534
983 	207
984 	918
985 	43502
986 	1
987 	469
988 	33555
989 	5860
990 	1
991 	8039
992 	8039
993 	993
994 	1
995 	4555
996 	43541
997 	8041
998 	29567
999 	5905
1000 	1
1001 	41114
1002 	1002
1003 	1003
1004 	1
1005 	43622
1006 	25097
1007 	1
1008 	7480
1009 	1
1010 	1010
1011 	1011
1012 	505
1013 	1
1014 	1014
1015 	1015
1016 	1431
1017 	1779
1018 	1
1019 	7487
1020 	1020
1021 	1021
1022 	5051
1023 	1
1024 	1
1025 	8788
1026 	1026
1027 	1027
1028 	1350
1029 	1
1030 	38504
1031 	615
1032 	1032
1033 	4590
1034 	43859
1035 	43884
1036 	82
1037 	1037
1038 	459
1039 	207
1040 	1040
1041 	1041
1042 	1
1043 	207
1044 	505
1045 	1045
1046 	23452
1047 	1047
1048 	207
1049 	43995
1050 	220
1051 	44005
1052 	1052
1053 	1
1054 	220
1055 	1055
1056 	38785
1057 	1
1058 	44039
1059 	207
1060 	1060
1061 	1061
1062 	409
1063 	1063
1064 	1
1065 	1065
1066 	207
1067 	1067
1068 	1
1069 	1
1070 	207
1071 	1071
1072 	1072
1073 	207
1074 	207
1075 	381
1076 	1067
1077 	1077
1078 	1078
1079 	1079
1080 	3
1081 	13539
1082 	44508
1083 	1083
1084 	1149
1085 	615
1086 	220
1087 	1
1088 	1
1089 	220
1090 	1
1091 	220
1092 	43714
1093 	1
1094 	37929
1095 	1
1096 	153
1097 	42771
1098 	1098
1099 	1
1100 	1100
1101 	44597
1102 	2255
1103 	597
1104 	14475
1105 	1105
1106 	1431
1107 	1107
1108 	1108
1109 	1
1110 	1
1111 	1111
1112 	1
1113 	652
1114 	469
1115 	1115
1116 	19934
1117 	505
1118 	1118
1119 	1119
1120 	2
1121 	1121
1122 	1122
1123 	1770
1124 	409
1125 	1125
1126 	1126
1127 	8662
1128 	1128
1129 	1129
1130 	1130
1131 	597
1132 	505
1133 	307
1134 	595
1135 	307
1136 	3
1137 	1137
1138 	409
1139 	1139
1140 	1431
1141 	45116
1142 	207
1143 	17775
1144 	1269
1145 	1145
1146 	1146
1147 	37650
1148 	220
1149 	1149
1150 	1150
1151 	597
1152 	1152
1153 	1153
1154 	3
1155 	615
1156 	3922
1157 	1157
1158 	307
1159 	1159
1160 	1160
1161 	2266
1162 	505
1163 	1163
1164 	505
1165 	1165
1166 	1166
1167 	1167
1168 	9451
1169 	1169
1170 	207
1171 	1171
1172 	8313
1173 	8046
1174 	2137
1175 	1175
1176 	1176
1177 	3
1178 	3
1179 	1
1180 	1
1181 	1
1182 	615
1183 	1183
1184 	2009
1185 	1185
1186 	1186
1187 	1187
1188 	1779
1189 	1189
1190 	207
1191 	1191
1192 	8035
1193 	220
1194 	1194
1195 	37650
1196 	1196
1197 	1350
1198 	37703
1199 	220
1200 	1200
1201 	1201
1202 	22640
1203 	2
1204 	3
1205 	17523
1206 	1079
1207 	5849
1208 	409
1209 	5943
1210 	47969
1211 	307
1212 	220
1213 	1
1214 	1201
1215 	1431
1216 	1149
1217 	1217
1218 	1218
1219 	1219
1220 	395
1221 	3
1222 	1222
1223 	22195
1224 	1224
1225 	1
1226 	1431
1227 	1
1228 	628
1229 	409
1230 	5849
1231 	1231
1232 	1
1233 	47042
1234 	1542
1235 	2266
1236 	1
1237 	1413
1238 	2
1239 	615
1240 	220
1241 	1241
1242 	5860
1243 	207
1244 	48350
1245 	48354
1246 	1
1247 	4286
1248 	505
1249 	8143
1250 	1250
1251 	1251
1252 	615
1253 	37605
1254 	615
1255 	1255
1256 	1256
1257 	505
1258 	1
1259 	615
1260 	615
1261 	1
1262 	1
1263 	8041
1264 	8039
1265 	505
1266 	1266
1267 	1267
1268 	12751
1269 	1269
1270 	1270
1271 	1
1272 	1272
1273 	36736
1274 	1274
1275 	615
1276 	8039
1277 	3
1278 	1278
1279 	1279
1280 	1556
1281 	1281
1282 	1282
1283 	220
1284 	1284
1285 	1285
1286 	1286
1287 	1287
1288 	6013
1289 	207
1290 	1
1291 	1231
1292 	207
1293 	1293
1294 	2120
1295 	1295
1296 	505
1297 	636
1298 	48115
1299 	1
1300 	1300
1301 	1
1302 	1302
1303 	5849
1304 	1
1305 	615
1306 	207
1307 	1307
1308 	49204
1309 	1309
1310 	409
1311 	38315
1312 	1312
1313 	1313
1314 	1
1315 	1
1316 	1316
1317 	742
1318 	1149
1319 	1
1320 	9795
1321 	1
1322 	220
1323 	8671
1324 	1324
1325 	1325
1326 	241
1327 	2137
1328 	505
1329 	615
1330 	1330
1331 	505
1332 	1332
1333 	1333
1334 	49445
1335 	1335
1336 	29308
1337 	5849
1338 	1338
1339 	1
1340 	1
1341 	1341
1342 	3784
1343 	1
1344 	1344
1345 	652
1346 	1346
1347 	615
1348 	8663
1349 	207
1350 	1350
1351 	1351
1352 	1352
1353 	615
1354 	220
1355 	1355
1356 	1356
1357 	505
1358 	1358
1359 	1359
1360 	1
1361 	505
1362 	1450
1363 	4542
1364 	1459
1365 	3
1366 	8475
1367 	49780
1368 	1
1369 	854
1370 	49788
1371 	409
1372 	505
1373 	1
1374 	17500
1375 	1
1376 	212
1377 	1377
1378 	615
1379 	1
1380 	1
1381 	1
1382 	1
1383 	5849
1384 	552
1385 	220
1386 	1
1387 	615
1388 	1388
1389 	220
1390 	1390
1391 	1391
1392 	1
1393 	8041
1394 	1394
1395 	1395
1396 	1
1397 	597
1398 	742
1399 	3
1400 	1400
1401 	1
1402 	1930
1403 	1403
1404 	2
1405 	1405
1406 	307
1407 	2
1408 	1408
1409 	1409
1410 	1410
1411 	1411
1412 	1412
1413 	1413
1414 	2215
1415 	1415
1416 	6163
1417 	5690
1418 	1418
1419 	1706
1420 	2
1421 	1108
1422 	505
1423 	178
1424 	1220
1425 	1425
1426 	50768
1427 	50770
1428 	2406
1429 	307
1430 	1430
1431 	1431
1432 	1432
1433 	51339
1434 	1434
1435 	2
1436 	1436
1437 	51356
1438 	1438
1439 	2039
1440 	207
1441 	8457
1442 	220
1443 	1443
1444 	615
1445 	505
1446 	220
1447 	1447
1448 	2
1449 	1079
1450 	1450
1451 	1451
1452 	3
1453 	1453
1454 	207
1455 	1455
1456 	32992
1457 	459
1458 	11394
1459 	1459
1460 	1460
1461 	1902
1462 	43805
1463 	1463
1464 	38318
1465 	1465
1466 	4750
1467 	2
1468 	1468
1469 	1469
1470 	1470
1471 	1471
1472 	2
1473 	29277
1474 	1474
1475 	2
1476 	1476
1477 	2
1478 	1478
1479 	329
1480 	1146
1481 	1079
1482 	47294
1483 	5849
1484 	1484
1485 	1485
1486 	1218
1487 	1149
1488 	1488
1489 	117
1490 	1490
1491 	2
1492 	2
1493 	2
1494 	1494
1495 	40468
1496 	2
1497 	1015
1498 	1498
1499 	1499
1500 	1500
1501 	52666
1502 	52672
1503 	854
1504 	376
1505 	2
1506 	2
1507 	2
1508 	1508
1509 	11919
1510 	21033
1511 	2
1512 	2
1513 	15831
1514 	17190
1515 	307
1516 	30629
1517 	590
1518 	7167
1519 	1519
1520 	9902
1521 	3
1522 	1522
1523 	1523
1524 	52900
1525 	1525
1526 	1526
1527 	1527
1528 	1528
1529 	16227
1530 	3
1531 	1531
1532 	52987
1533 	52991
1534 	2695
1535 	8869
1536 	1536
1537 	22787
1538 	1552
1539 	2039
1540 	10890
1541 	1413
1542 	1542
1543 	1543
1544 	37737
1545 	12788
1546 	1546
1547 	1547
1548 	1548
1549 	2
1550 	23813
1551 	22704
1552 	1552
1553 	20344
1554 	8397
1555 	10536
1556 	1556
1557 	1557
1558 	2
1559 	53283
1560 	307
1561 	2348
1562 	1562
1563 	53416
1564 	636
1565 	2039
1566 	1566
1567 	2434
1568 	2
1569 	409
1570 	41093
1571 	1717
1572 	1522
1573 	307
1574 	505
1575 	5849
1576 	1576
1577 	1577
1578 	27475
1579 	1579
1580 	1580
1581 	1581
1582 	2
1583 	53585
1584 	1584
1585 	4043
1586 	2
1587 	2
1588 	2
1589 	792
1590 	52221
1591 	17
1592 	40686
1593 	220
1594 	1594
1595 	2
1596 	8841
1597 	854
1598 	34933
1599 	4771
1600 	459
1601 	220
1602 	2
1603 	1603
1604 	1604
1605 	1605
1606 	6883
1607 	1607
1608 	1002
1609 	450
1610 	2
1611 	1611
1612 	220
1613 	7618
1614 	1614
1615 	854
1616 	2
1617 	1617
1618 	9623
1619 	28944
1620 	3588
1621 	2
1622 	1942
1623 	862
1624 	2
1625 	2
1626 	615
1627 	440
1628 	54381
1629 	49938
1630 	1630
1631 	557
1632 	2277
1633 	50327
1634 	2
1635 	54461
1636 	54463
1637 	1637
1638 	742
1639 	1639
1640 	4073
1641 	1641
1642 	1642
1643 	1643
1644 	1644
1645 	11134
1646 	2
1647 	207
1648 	307
1649 	1792
1650 	615
1651 	8351
1652 	2
1653 	1653
1654 	1654
1655 	2184
1656 	1656
1657 	28794
1658 	2
1659 	220
1660 	2255
1661 	1661
1662 	36128
1663 	1663
1664 	2
1665 	1185
1666 	1295
1667 	55173
1668 	220
1669 	4771
1670 	7230
1671 	1671
1672 	241
1673 	1673
1674 	2
1675 	2132
1676 	6081
1677 	1677
1678 	36789
1679 	2120
1680 	2
1681 	1681
1682 	6285
1683 	2
1684 	1684
1685 	1108
1686 	2
1687 	55410
1688 	1688
1689 	1324
1690 	25914
1691 	1691
1692 	2
1693 	1693
1694 	50369
1695 	1695
1696 	1696
1697 	2
1698 	2039
1699 	469
1700 	2
1701 	3972
1702 	2244
1703 	249
1704 	6883
1705 	1149
1706 	1706
1707 	2196
1708 	307
1709 	34496
1710 	30794
1711 	1711
1712 	2
1713 	2039
1714 	1450
1715 	48502
1716 	26536
1717 	1717
1718 	1718
1719 	625
1720 	1720
1721 	2580
1722 	1722
1723 	2
1724 	409
1725 	1725
1726 	598
1727 	32400
1728 	29940
1729 	48158
1730 	49349
1731 	376
1732 	22484
1733 	7224
1734 	220
1735 	590
1736 	2
1737 	2
1738 	505
1739 	1739
1740 	1220
1741 	43735
1742 	55992
1743 	1660
1744 	220
1745 	2
1746 	1639
1747 	1747
1748 	241
1749 	56039
1750 	48912
1751 	5866
1752 	220
1753 	1040
1754 	56056
1755 	1755
1756 	220
1757 	505
1758 	11210
1759 	1759
1760 	1760
1761 	67
1762 	220
1763 	1763
1764 	1764
1765 	4110
1766 	1766
1767 	1767
1768 	505
1769 	1769
1770 	1770
1771 	220
1772 	1772
1773 	1773
1774 	1774
1775 	56381
1776 	505
1777 	2081
1778 	1778
1779 	1779
1780 	1780
1781 	2
1782 	17287
1783 	2402
1784 	1784
1785 	82
1786 	49385
1787 	1787
1788 	1431
1789 	1789
1790 	2
1791 	1791
1792 	1792
1793 	56835
1794 	1794
1795 	1795
1796 	2
1797 	10118
1798 	3673
1799 	1799
1800 	3673
1801 	2039
1802 	1802
1803 	2
1804 	57120
1805 	2
1806 	220
1807 	2
1808 	19925
1809 	2
1810 	207
1811 	1811
1812 	2
1813 	12941
1814 	1814
1815 	1815
1816 	25793
1817 	82
1818 	1818
1819 	44958
1820 	1820
1821 	1821
1822 	220
1823 	1079
1824 	11051
1825 	1825
1826 	2
1827 	1827
1828 	2
1829 	1829
1830 	5824
1831 	2
1832 	2215
1833 	1833
1834 	51295
1835 	1835
1836 	57413
1837 	220
1838 	1838
1839 	4172
1840 	1840
1841 	2
1842 	29604
1843 	2
1844 	42382
1845 	1845
1846 	1846
1847 	2
1848 	1848
1849 	6163
1850 	2
1851 	2
1852 	6163
1853 	2
1854 	2
1855 	7696
1856 	2
1857 	1857
1858 	57739
1859 	1859
1860 	1860
1861 	1861
1862 	57805
1863 	1863
1864 	1864
1865 	1411
1866 	505
1867 	8926
1868 	2
1869 	8664
1870 	1870
1871 	2
1872 	1872
1873 	615
1874 	1874
1875 	12261
1876 	3969
1877 	2048
1878 	1878
1879 	1879
1880 	854
1881 	38243
1882 	50327
1883 	9096
1884 	12856
1885 	2039
1886 	661
1887 	6766
1888 	636
1889 	1889
1890 	2186
1891 	1891
1892 	2
1893 	2
1894 	2
1895 	483
1896 	1413
1897 	1897
1898 	58100
1899 	5285
1900 	1900
1901 	207
1902 	1902
1903 	1903
1904 	2
1905 	505
1906 	1860
1907 	2132
1908 	1908
1909 	5048
1910 	1910
1911 	505
1912 	2
1913 	58452
1914 	2
1915 	1915
1916 	1916
1917 	1917
1918 	440
1919 	220
1920 	1920
1921 	1220
1922 	1922
1923 	6163
1924 	220
1925 	2
1926 	1926
1927 	1927
1928 	1928
1929 	2
1930 	1930
1931 	6081
1932 	1932
1933 	1933
1934 	2
1935 	2
1936 	1936
1937 	1937
1938 	1779
1939 	1939
1940 	307
1941 	1941
1942 	1942
1943 	1542
1944 	2
1945 	483
1946 	53642
1947 	4599
1948 	1948
1949 	2
1950 	2215
1951 	1951
1952 	18811
1953 	207
1954 	1954
1955 	2
1956 	2
1957 	1957
1958 	1958
1959 	16158
1960 	1960
1961 	307
1962 	2
1963 	1963
1964 	2
1965 	1965
1966 	2
1967 	1967
1968 	220
1969 	2
1970 	1970
1971 	220
1972 	1972
1973 	59030
1974 	1974
1975 	307
1976 	6351
1977 	3
1978 	55449
1979 	5849
1980 	220
1981 	1981
1982 	1108
1983 	31376
1984 	2
1985 	1985
1986 	527
1987 	2039
1988 	2
1989 	1989
1990 	220
1991 	2
1992 	1992
1993 	220
1994 	1994
1995 	3
1996 	2
1997 	505
1998 	1998
1999 	1999
2000 	2000
2001 	2001
2002 	2
2003 	2
2004 	20316
2005 	1450
2006 	15116
2007 	2
2008 	2
2009 	2009
2010 	2
2011 	615
2012 	661
2013 	2013
2014 	4771
2015 	2
2016 	2
2017 	307
2018 	6174
2019 	2039
2020 	2020
2021 	23331
2022 	2022
2023 	2023
2024 	2
2025 	2025
2026 	2
2027 	2027
2028 	636
2029 	2029
2030 	2
2031 	2031
2032 	1485
2033 	2033
2034 	2034
2035 	32743
2036 	1390
2037 	897
2038 	11364
2039 	2039
2040 	2
2041 	1121
2042 	29476
2043 	2
2044 	2044
2045 	58925
2046 	409
2047 	2047
2048 	2048
2049 	38172
2050 	2050
2051 	2051
2052 	2052
2053 	2
2054 	2
2055 	2055
2056 	25337
2057 	220
2058 	2
2059 	2059
2060 	362
2061 	2061
2062 	59837
2063 	2063
2064 	220
2065 	207
2066 	2066
2067 	2067
2068 	505
2069 	2069
2070 	2070
2071 	2
2072 	2072
2073 	2073
2074 	2
2075 	60096
2076 	1453
2077 	2
2078 	1413
2079 	2079
2080 	220
2081 	2081
2082 	39356
2083 	117
2084 	2
2085 	60156
2086 	2086
2087 	2087
2088 	2
2089 	2089
2090 	2090
2091 	2
2092 	2
2093 	5860
2094 	19274
2095 	2095
2096 	2096
2097 	2
2098 	2098
2099 	2
2100 	505
2101 	2101
2102 	1224
2103 	2103
2104 	2104
2105 	2105
2106 	2106
2107 	2107
2108 	590
2109 	29187
2110 	2
2111 	207
2112 	29604
2113 	6848
2114 	2114
2115 	2
2116 	11743
2117 	2117
2118 	40122
2119 	2
2120 	2120
2121 	1833
2122 	2686
2123 	220
2124 	1027
2125 	2125
2126 	7617
2127 	2127
2128 	60836
2129 	1269
2130 	1413
2131 	2131
2132 	2132
2133 	2
2134 	2134
2135 	604
2136 	505
2137 	2137
2138 	615
2139 	10633
2140 	220
2141 	2141
2142 	2142
2143 	2
2144 	459
2145 	2
2146 	450
2147 	615
2148 	4110
2149 	2
2150 	2
2151 	409
2152 	4771
2153 	2
2154 	2
2155 	1799
2156 	1431
2157 	3
2158 	2
2159 	220
2160 	45680
2161 	1926
2162 	61025
2163 	3840
2164 	2081
2165 	2165
2166 	2166
2167 	2
2168 	2168
2169 	2169
2170 	2170
2171 	3651
2172 	12629
2173 	2039
2174 	8345
2175 	220
2176 	2
2177 	220
2178 	2
2179 	2
2180 	38410
2181 	2181
2182 	53
2183 	2183
2184 	2184
2185 	2185
2186 	2186
2187 	837
2188 	2188
2189 	8041
2190 	2190
2191 	307
2192 	615
2193 	2193
2194 	2194
2195 	2195
2196 	2196
2197 	636
2198 	48118
2199 	2199
2200 	2
2201 	2
2202 	2
2203 	2073
2204 	2204
2205 	62004
2206 	62
2207 	8986
2208 	11221
2209 	2
2210 	2210
2211 	2
2212 	11890
2213 	2
2214 	2
2215 	2215
2216 	24274
2217 	2217
2218 	2218
2219 	2
2220 	207
2221 	2
2222 	2
2223 	1605
2224 	2224
2225 	2225
2226 	43082
2227 	2227
2228 	2228
2229 	2855
2230 	18102
2231 	2266
2232 	2232
2233 	2073
2234 	2234
2235 	17720
2236 	2236
2237 	2237
2238 	505
2239 	2
2240 	2240
2241 	2241
2242 	1149
2243 	2243
2244 	2244
2245 	2
2246 	12453
2247 	2
2248 	2
2249 	13662
2250 	505
2251 	2251
2252 	6163
2253 	62850
2254 	2254
2255 	2255
2256 	12803
2257 	10034
2258 	1779
2259 	2
2260 	10539
2261 	41658
2262 	2262
2263 	2263
2264 	2264
2265 	24616
2266 	2266
2267 	29176
2268 	2
2269 	2269
2270 	2270
2271 	3
2272 	2272
2273 	35178
2274 	2274
2275 	2
2276 	117
2277 	2277
2278 	1413
2279 	11583
2280 	8664
2281 	2281
2282 	5568
2283 	625
2284 	6163
2285 	2285
2286 	84
2287 	2
2288 	37270
2289 	2289
2290 	2290
2291 	2291
2292 	2292
2293 	2
2294 	2294
2295 	8205
2296 	23940
2297 	2297
2298 	2
2299 	4570
2300 	2300
2301 	10536
2302 	1903
2303 	2303
2304 	2
2305 	2305
2306 	152467
2307 	2
2308 	2308
2309 	3588
2310 	7180
